sentiment,review_body,product_category
-1,I wouldn't be so unhappy if these pants cost about 75% less. they are so cheaply constructed. one wash and they're all but guaranteed to shrink. the material is so cheap and flimsy not at all what i expect from retailer. they are also 32 inch inseam not 35.5 as stated on the web site which is the whole reason i bought them.,Sleep
-1,I ordered a size large  however as a large  my chest is large as well. this nighty barley covered me (in the chest region). the rest of the body fit well.,Sleep
-1,Just recently purchased and think it's ok for the price. would never pay full on this one & that's from an retailer shopper who's purchased plenty at full price. design is cute but definitely looks like a sleep shirt esp in the lighter color  so-so on construction - the bottom seams pucker slightly  the pockets bunch up weirdly (steaming/laundering don't help) & the shoulders also hunch up oddly. could be because of the thicker fabric sewn to the knit but laundering didn't help that issue either.,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
0,Reviews said it ran small so i ordered a size up  was large on me. nicely made  but wanted something a little smaller.,Sleep
0,If the sweater looked as it does in the picture  i would keep it. however  it was very boxy and short  a style that does not work for me at all. i'm 5 ft. 6 in. and ordered the medium. i suspect the sweater on the model may be clipped back to make it look more form fitting. unfortunately i will have to return the sweater.,Sleep
0,This jacket is very cozy but i had to send it back. i think it will be great on a taller person.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,Love this  but the one thing that made me buy this is that if you look at the pic  the girl has her hand in a pocket - there is no pocket!!! which makes me bring the rating down - some one else had noted that the v is deep - they are very right - be prepared to shift the shirt lots unless you wear something under....... it is- other than that i really like it,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
1,"Soft  cozy  and the heathered off-white/palest gray is a great cool-toned neutral. the only surprise was that it is lightweight; not nearly as warm as it looks. the hood has a fuzzy sherpa lining  the unlined jacket has a soft fleece or flannel finish on the inside with zigzag seams  the ouside looks like a sweatshirt. it does work great as a top layer though. 50% polyester  38% cotton  12% rayon. . got this in a size 's' to fit my hips and it works out great. i'm 5'2""  currently 33-25-37ish  wi",Sleep
1,This top is super cute and colorful. admittedly  i have not used it just as a pajama top because i think the world deserves to see this piece of art. super comfy and i recommend this for everyone in most shapes and sizes!,Sleep
1,Very cute and comfortable!does run big  i used the size chart and it's very generous-would order down a size next time.,Sleep
1,This robe is such a pretty design. very flowy- runs slightly large in my opinion but was so cute i decided to keep it!,Sleep
1,"Although $$$$$ i want to support usa products and am so glad retailer continues to add these options .i also decided to splurge with family coming home for the holidays  a way to stay in pajamas but still look dressed. i am only 5'2"" and these were just longer than capri length  more like the close-up view online. to get them ankle length you would have to push them way down on your hips  not sure how the tall model did that! i am 106 lbs and considered exchanging the xs for an s  these run",Sleep
1,Stylish and super comfy. even though it's a relaxed oversize fit it is still very flattering and pretty. i dressed it up with cool jeans and my fave free suede boots. my only complaint is that it is not available in more colors. pretty please make more color variations : ),Sleep
1,Many complements today at work! comfortable even on days you don't want to wear something form fitting,Sleep
1,"The blue looks a lot more grey in person and i've gotten several compliments wearing it with black leggings and grey booties. the texture/print is really unique. i'm 5' 11"" 135 pounds and a small fits perfect. highly recommend!!",Sleep
1,I absolutely love slips  and i like the grey tone of this one-and that it is not super shiny. it adds to the versatility of the slip-which i wear many ways. i wear them as under layers for long cardigans  i wear them as a real traditional slip under other dresses  and i also have been known to wear them to bed. the fabric on this one is absolutely comfortable and lightweight. i like that the fabric is cut in a babydoll format and the straps are wider (an a different color) which adds just enough,Sleep
-1,"Loved the idea of this - unfortunately  it disappointed all around. it's way too short and ran small. the fuzzy collar was also different than pictured in the stock photo and looked a bit tacky and cheap. the pricepoint is also way off the mark for this piece. usually an retailer small (5""7"" 140 lbs 32dd) but ordered a medium (small would not have fit in this piece). do not recommend.",Sweaters
-1,Loved the look of this sweater online. was disappointed when i took it out of the package i was surprised at how stiff and itchy it was. i ordered my usual medium and though at first they shipped the wrong size it was small all over.  it felt cheep definelty not worth the high price. knew it was definitely going back,Sweaters
-1,I was surprised retailer decided to ship this sweater. the sweater looks like it's falling apart and it is huge. i would not recommend this even at a clearance price.,Sweaters
-1,Not a tunic unless the model pictured is 5'1. barely covered my backside and not as advertised. design on top is interesting and the fabric is soft so it's a good buy if 50% off or more.,Sweaters
-1,When i saw this item online  i ordered it right away. loved the color and the oversized  comfy look to it. the pros: very soft the color a deep cranberry as pictured. the cons; the low back - in the photo  the model's arms cover it up. when i put it on  it looked like an oversized flap that stuck out on the sides and was very visible from the front -- and because the material is unstructured  that made it look worse. i loved it except for this one feature  but because it was so detracting  i had,Sweaters
-1,Beware! there is a reason this sweater is on sale. it is not even remotely the same color as pictured. instead of the lovely antique blue in the photo  this sweater is a faded  boring  teal-green. what a huge disappointment.,Sweaters
-1,Unfortunately  this sweater let me down! i love retailer  especially their sweaters  but this one fell flat. it was tight on the arms  and didn't hang well on my body. it was odd in length and added about 20lb to my frame. i kept it because i wanted to force it to work  alas  i just donated it. hopefully it fits someone else better than me..,Sweaters
-1,The sweater is very comfy and looked good the first time i tried it on  however the material is thin and slightly see through. also  after one wear it completely stretched out and made the long sleeves awkward to wear without washing in between each wear. after the third time i wore it  i discovered a large hole in the armpit  most likely due to the excessive washing. i would not recommend this sweater.,Sweaters
-1,I'm 5'5 and 130lbs and i was swimming in the small. the arms are very boxy  the sleeves too long  and and it just wasn't a flattering fit at all. the color and design on the front are both nice. the sweater is made in china and very  very itchy. i own wool sweaters and wear them with layers  but there was no way this was going to be comfortable. very disappointed  especially given the price  but perhaps that's why there are so many left at the end of the season and on sale. this one is going bac,Sweaters
0,Bells out to much i had to send it back,Sweaters
0,Unfortunately  this is a lot more boxy in person than it shows on the model. it hung on me like a potato sack. also  the color isn't the rich red it shows but more of an orangey rust.,Sweaters
0,Super cute sweater and i was totally excited and then i looked at the sleeves (which are not shown in the pictures). what you can not see are the dragonfly (sequins and sparkly beads suitable for women 4 and 84). ugh. too bad - going right back.,Sweaters
0,I love the design of this sweater and ordered it online  but was disappointed with the quality of the yarn when it arrived. also the color was a little different than i expected from the photo  still a type of ivory  but a little yellow-y. the sweater was solid looking  but the yarn seemed a bit cheap and i'm not sure how well it would have worn over time. flattering cut. i liked how it fit  but for the price and fabric  i decided to return it. unfortunate to lose money on shipping.,Sweaters
0,I ordered this sweater in green in petite large. the color and knit is beautiful and the shoulders and body fit comfortably; however  the sleeves were very long for a petite. i roll them  and it looks okay but would have rather had a normal petite length sleeve.,Sweaters
0,"I have been wanting this sweater and decided to order. when i received it  there was no tag on the product. it was not in a typical clear bag from retailer and it wasn't packaged nicely. it came from reno  nv. most products i order do not get shipped from there. it is short  and i'm 5'1"". most clothes that are short fit me with no problem. this sweater might hit me at the waist  or maybe shorter. i think the color is nice and the sweater is soft but not what i wanted. i am going to return it",Sweaters
0,Like it; but it's quite short and rather boxy. i'll keep it because it's pretty versatile.,Sweaters
0,Lovely knit and so soft  but the bottom curls up underneath  similar to the bell sleeves. runs oversize too  got xs and it's too bulky and unflattering since the bottom doesn't lay flat. returned!,Sweaters
0,This sweater has potential  but it wasn't right for me. the collar isn't flattering on me...too thick  and my shoulders are already broad. my waist is high  so i need a longer look. the color is true to size  but it's s little see through...dark bra shows through.,Sweaters
1,Pretty blush color that is still neutral enough to wear with just about any outfit. runs true to size imo. can't wait to wear it this fall/winter.,Sweaters
1,I have this in another color and it is my absolute fav! transform any outfit! it has an over-sized fit.,Sweaters
1,This is such a great addition to my fall wardrobe. this is so cute! i'm 5'9 and this fits perfectly. i don't usually do well with some of the cropped pieces but this one has such a complementary cute. the sleeves are just the right length. i've had lots and lots of complements on this one! it's a keeper!,Sweaters
1,Love this sweater! not too long or bulky true to size. the fabric is super soft  great quality!,Sweaters
1,I love this sweater! it is so comfortable and lightweight. i am always warm and i can see myself wearing this sweater without getting overheated. very flattering as well :-),Sweaters
1,Perhaps it is the 69's vibe that hit me  but i had to check this out with the free shipping week. i am so glad that i did!  i fear wool as i have sensitive skin but this is soft and snuggly. the structure will allow for fit over many different types of under-layers  but unlike so much offered lately  it is not huge or tent-like  but a perfect fit. it is a heavier weight - light coat weight? this is perfect for me in the south. the color is as pictured  golden. in my xxs petite  the sleeves are p,Sweaters
1,Was looking for a replacement coat and saw this lovely. tried on large but was more roomy than needed  even for a coat. tried petite version but found it too short for my taste. decided on medium in green and cannot complain. comfy & stylish. more car coat than main winter coat. have been wearing it daily over light layers so far in our mildish nw winter.,Sweaters
1,I agree with almost everything the previous reviewer said with one notable exception: probably because she and i have very different figures  i am able to wear the sweater fully snapped with the belt cinching my waist creating a peplum effect. i wore this jacket to a party as a top over a black band aid skirt (code for tight-fitting and tastefully short) with black semi-opaque tights and black booties. the look was classy  but edgy having paired a delicate floral pattern and unusually feminine n,Sweaters
1,"This has quickly become my favorite sweater. i am thinking of getting another one in case mine wears out! it's comfy-cozy and soft. love it layered over t-shirts or long sleeved collared shirts  and am looking forward to trying it with a dress and bare legs once it's warmer out. it runs kind of big. i'm 5'8"" and usually a size 6/8 and i got an xs. the s fit too.",Sweaters
-1,I thought this suit would be the perfect solution of stylish but forgiving of my new mom bod. this one didn't work for me. i ordered the medium. the top is very small--i would recommend only for b cup or smaller. the full coverage bottoms did nothing for my shape. it seemed to make me seem rounder and shorter. sending this one back! i did find success same size in a faux wrap style retailer suit.,Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,"Got the coral reef color in a size medium. for reference  i say i am 5' 4"" because its easier than explaining that i am really 5' 3 and 3/4""  138-140 lbs.  36c bra. size-wise  i am all over the place. recently i lost weight and have been buying smalls and mediums and anywhere from an 8 to a 12 from retailer. i so wanted to love this suit and am still in love with the fabric and colors. everything in the medium fit except for the bra cups. i am not especially big but there was zero cup room.",Swim
-1,This suit is absolutely gorgeous but it really will only fit a very short waisted gal. it fit perfectly in the body and in the bust but just was not long enough for me to lift my arms up and my size c cup boobs to not pop out. i was very sad to return it :( i am a size 8 with c cup boobs and ordered it in a medium,Swim
-1,Bought a large  could barely pull up over my butt. runs extremely small. it's cute but if your not a stick figure  this is not the suit for you.,Swim
-1,The suit is lovely  but it is very long in the torso and gaps at the leg. i was told that it runs small and to size up to a 10. i did  but i do not think the smaller one would have done better. the bust is fake and it turns out when untied. worst of all it emphasizes the tummy. all in all not a good look for me. i am not heavy but i do need tummy support. normally i wear an 8 and in garnet hill a 6. sorry but it went back. i really wanted to like it.,Swim
-1,Really cute suit but way too small up top. not enough coverage under arms and across bust.i wish retailerpolgie carried bathing suits in the stores so they can be tried on. this is the 2nd suit i have ordered that had to be returned. i wont order a bathing suit again as its just to much of a risk.,Swim
-1,Just not cute. i don't know how else to describe this top. i am a 34dd and ordered a large. it fit and was comfortable but the peplum had way too much fabric it actually made me look much bigger than i am. i would possibly have tried a medium but it wasn't in store so i returned.,Swim
-1,I have been dying to try a mara hoffman bathing suit  so i went for this one. unfortunately  the design of the bathing suit is not like what they sent me. the middle where the tops meets the bottom  is squared off  not like that v that it looks like in this photo. it also makes for major side boob/sagging on each side. i was very disappointed.,Swim
0,"I bought the s; came with a tag saying ""sz 8"". it is in fact more like a size 2  if not 0.     the bust is probably a 34 a or b  or 32a or b - the cups fit me relatively well  but the rest was so tight that i could barely manage to put put it in. i can't imagine wrestling with this bathing suit each time i want to wear it  so i will return it.     the fabric  design is as spectacular as it looks though... very good quality.",Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,The top for this suit is great - i'm pretty small up top so it's rare that i find a suit that doesn't gap. however  the bottoms run so small. for reference  i'm a size 0 in dresses and 2/4 in pants. i ordered the xs and s to start  both were too small. with high hopes that i could keep this adorable suit (and well made otherwise!)  i ordered a size m bottom. they were still small. sadly  i'm giving up and returning.   only order this suit if you're super  super tiny on the bottom.,Swim
0,This suit is so adorable! i love the retro style and the two patterns and i really wish it worked for me. the suit is comfy  seems well made and fit nicely. but  although it fit technically  i don't like the way it cuts me off at the thigh. it's not flattering for me at all.     the suit is kind of a neoprene material  so it's thicker than a normal bathing suit  so i think even though it isn't lined  it might not be see-through  but i didn't get it wet to test it out. in terms of fit  i think it,Swim
0,I love this suit! the pattern is just lovely. unfortunately i have to return the suit because i can't wear it. there are no cups or pads or underwire for the chest. you have to look like the model wearing the suit to wear this. if you need any support than give up. who can wear an xl and not have some breasts at all? the neckline is also very low and ended up revealing the top half of my breasts.    the birds of paradise are just lovely  not exactly the same on every suit  but still nice. i just,Swim
0,"I love the color and design of this suit  however  the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs.  with a very small bust and a short waist. i think the suit runs very small  as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",Swim
0,I got an xs in this suit.  i am 5'1  100#  a32.  this was much much too small.  it was very tight around the chest and i am only a 32a.  it is  however  a good looking suit.  i suggest sizing up.,Swim
0,I adored this suit - the style  the colors  the thick quality of the fabric...but unfortunately the bottom seams cut into my groin and backside so much  it was practically painful! i'm 5'7'  128 lbs  and usually wear a size small  but was advised to size up. even with the medium i tried on  everything fit well but the length  though i've never thought i had a long torso. sizing up to a large would make the bust way to large for my small b chest. was so sad to return this suit!,Swim
0,I bought this scarf/dress for 20% off on mother's day weekend. i really like how it looks and can be worn over a bathing suit or just as a dress  but it is not worth the money. it is poor quality  a scarf stitched together with an attached chord that you tie around your neck. you can make this yourself or wait until it is at least 50% off the original price.,Swim
1,I love the design of this top.  the pattern is beautiful and the back unique.   i am a mom of two so i really appreciate the extra front coverage.  i can run around at the beach with my kids and not be worried about overexposure.  i am a 34d on top and purchased the large and it fits well.,Swim
1,This was just what i wanted. a simple design (so many of retailer's suits have way too much going on) and this one fit the bill. sexy  strappy and clean. i can't wait to live in this top this summer.,Swim
1,I wear a 25/26 jean and the size s in this bikini bottom was just too small. in photos it looks so cute  but on me it just didn't look like anything special. hopefully the larger size has more pizzazz.,Swim
1,The material of this swimsuit is amazing. the swimsuit is expensive  but it is high quality in person. definitely one i'd recommend buying!,Swim
1,This top exceeded my expectations. i got it in the gray striped pattern  size small. it's probably the combination of the pattern and the removable padding that makes it very flattering on my small chested figure (i would imagine big chested gals would not find enough support in this one though). the fabric is very soft and comfortable with just enough stretch. overall  very happy with this top. but does it have to be so expensive  retailer?,Swim
1,The color and pattern are so cute and fun. they are also very soft and comfortable. most important  these pants still keep everything covered when i bend into a forward fold.,Swim
1,"I ordered this in xs and s. they both fit very well and i couldn't tell much difference between the two. i kept the s as it seemed to have a little more length on it. i am 5'4"" about 120#. i wish this were offered in lots of different solids and more patterns (the taupe and white stripe...hint hint hint) too. it's just perfect. i am in my mid 40s and have young kids so it's great for my life right now! comfortable too!",Swim
1,I have been wearing tankinis for a long time and haven't worn a one piece in years. i'm 40 and  let's be honest  things don't look the same in a bathing suit as they did 20 years ago. this suit is very flattering - i'm not obese  but i do have a bit of a jelly roll in the stomach area and the combination of the polka dots and the ruching  as well as the construction of the suit itself with the side panels  really camouflages my stomach area. although there isn't underwire  which i prefer  i do f,Swim
1,This bathing suit is absolutely fabulous! it makes me feel like i stepped out of the notebook! definitely worth every penny!,Swim
-1,I was so excited about this top  and so disappointed when it arrived today. the lace part is lovely  but the skirt part is a crinoline type fabric that balloons out at the sides. it is gathered at the sides rather than pleated  and there is no way to get it to lay flat. the back center section is pleated. why couldn't they have had the pleats all around? this will be going back with much regret.,Trend
-1,I waited a long time to get this top. unfortunately i will be returning. the sides are gathered and stick out a lot on the sides. not as pictured. the sides should have been pleated. it runs smaller in the bust and when closed it was a little snug. afraid this might shrink with dry cleaning or washing. the design is unique and wish this top would of worked.,Trend
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,The dress is pretty  i ordered a 4 and 6 not knowing how it ran  i took both back the neck is too tight!,Trend
-1,"This runs sooo big! i normally wear a large ( 145lb  5'-4""  36dd) but due to the limited sizing small or medium i chose small because it looked big on the model and this style of dress seem to run large. the size small that i ordered couldve fit two people easily together! i loved the pattern  color and the slip underneath actually fit well but i dont want to look like im wearing a tent  lol. also  the back is slightly longer than the front  something i couldnt see from the pictures online.",Trend
-1,"This is a beautiful spring/summer dress  and the quality of the materials is great. i wanted to love it. but the sizing is ridiculous! i'm 5'3"" and 115 and i think you could fit three of me comfortably in the xs. while the pictures of the model in the dress don't suggest it has a shapeless cut  it definitely looked like a sack on me. a sack with a lovely print  but still an ill-fitting sack.",Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
0,"I order from retailer regularly and am pretty consistently a 0 petite or xxs petite. i ordered this in a 0 petite and it was like 5 inches too small in the rib cage and chest area. even if i would have got it zipped up  the halter cut is cut narrow so you can't wear a bra for sure...strapless would be necessary. also  the actual neck part was tight. for reference  i am 5'3""  108 pounds and a 32c bust. it seems you need to be flat chested to pull this one off and maybe missing a few ribs.",Trend
0,The print is unique and fun. however  the longer length and heavier weight of the fabric was not the piece i needed in my closet.,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,My first complaint is  this dress is pinned back so obviously in the video that when the model turns around (not all the way)  you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top  or the fabr,Trend
0,Like a previous reviewer mentioned the jeans do not necessarily look like the one in the photo. i first ordered them in my regular size and also had to notice that they are cut like men's jeans with legs so skinny that i could only force them over my calves. the embroiding is beautiful  but it also stops the material from stretching  so the the super skinny legs are a real problem. also  they are not as intensely stone washed as shown in the picture. i decided to order them again one size bigger,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was excited to buy this sweater based on the online pictures.  although the ombre coloring is beautiful in person  i did not like the metallic trim at waist & cuffs.  the pictures don't really show the extreme brightness of the trim.  it looks literally like xmas ribbons were sewn into the sweater.  to me it looked like something a child would wear.  i ordered the 1  which was the smallest size offered.  it is oversized without much shape and i felt it added bulk around the middle.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
1,"This dress did not disappoint. it fits great. i'm 5'3"" and weigh 114 and i got a petite xs. length was perfect  i have a longer torso  so the waist was a bit higher than mine  but it didn't sit strangely and hung well. i am small chested  and the top fit me very well  i think if you have been blessed in that area  you may want to size up.   overall  it really is beautiful  the pattern and the unexpected transition from one pattern to the next is just what i hoped for and why i buy from retailer. i",Trend
1,I can't say enough about this jumpsuit. within 1 hour of wearing this shopping i had 4 compliments from strangers.   it is flattering. pretty. soft. comfortable. love love love,Trend
1,This jacket is a real treasure and i could never have seen how substantial the embroidery is from the photo. also from the pic the jacket looks like a thin cotton  but on the contrary it is a wonderful weight with a feel like denim. the embroidery is a wonderful texture like heavy string or thin rope so it really has dimension... . i loved it so much i got the sweatshirt also by the same designer. can't wait until cooler weather so i may live in it! also when you have it on for a bit it seems to,Trend
1,This dress is just lovely. beautiful drape  comfortable material. it is a print that looks like embroidery. i am usually an xs or s  and i'm glad i got the xs as i can tell the s would have been too large. the back waistband is elastic and it is easy to move in. beautiful neutral colors. i think it can be dressed up or down easily with the right shoes and jewelry. only negative comments- there is only a half slip and i wish it was lined more  although that will make it easier to wear during the,Trend
1,"My skirt arrived this week and its beautiful! i'm so happy i splurged on it. i'm usually a size 6 and the medium fits perfect  although it is quite long (i'm 5'2"" though;). i will probably get it hemmed  but went ahead and wore it anyway and actually found i like it a bit long and its very comfortable. the fabric is very high quality and the color is stunning.",Trend
1,I picked this dress up from the sales rack at retailer and immediately fell in love when i tried it on. the colors are prettier in person. the cut on the top is a little snug. my bust size is 32b and i got the size 2. i can see the top being an issue for bustier women. overall  wonderful quality and design! i'm wearing it today to combat the 90 degree+ weather.,Trend
1,I'm in love with siyu! i saw this jacket/cape and the brilliant colors drew me in. i had to have it. i'm so glad i purchased it  it is wonderful. i would say that the colors are a bit more muted than in the puctures  but still a brilliant statement piece. i was considering getting the sleeveless golden mock turtleneck to go with it  but glad i didn't. the neck of the jacket comes up fairly high  and it probably wouldn't have shown. the wool material is very fine  not scratchy  and a bit stretchy,Trend
1,This dress attracted my attention with its victorian inspired print. the details are to die for. the blue is not the same as the picture. slightly darker and more muted.,Trend
1,This is such an ethereal flowing dress.more gray than light blue as it appears in pix.love the flowy bell sleeves.its a modest length just above the knee.quality a bit lower than is the retailer norm but still good.,Trend
